fecha,comentario,categoria,sentimiento,confianza
2026-08-20,"Colgué mi tele en el dormitorio con este soporte. Viene desarmado por completo. Hay hacer la estructura rectangular con los tornillos que trae. no es difícil hacerlo, pero da la sensación de peor calidad que los que ya trae la estructura terminada soldada y todo.",wireless,negative,0.7484597563743591
2026-08-23,"Impermeables no son, pero creo que tampoco lo anuncian. Son guantes de verano no son incómodos pero tampoco es que sean la panacea. Quizá compense hartarse un poco más. Con este CALOR ya ni me los pongo. Son frescos....pero son guantes. Solo por autovia. Lo que no sé es si son HOMOLOGADOS? Para la nueva ley del año que viene. En la etiqueta debe venir dibujada una moto y no se si en estos viene. Aunque llevan protección.",automotive,neutral,0.5315645337104797
2026-09-13,"La medida muy justa, hay que estirar mucho para que llegue.",baby_product,neutral,0.5522108674049377
2026-07-19,"Si te gustó until dawn, este juego te va a gustar mucho, aunque es una pena que la duración sea tan baja. En unas 3 horas lo terminas.",video_games,negative,0.7193465828895569
2026-06-20,"Pues no se, no funciona, no hace nada. Aparentemente buena calidad, igual.me toco el defectuosos. Devuelto.",camera,negative,0.9886970520019532
2026-08-25,"Están bien, alumbran mucho... Pero una me ha fallado el interruptor de encender y quería saber si hay alguna solución",home_improvement,neutral,0.7082446217536926
2026-08-31,"El Pie no es lo suficientemente alto para una TV de 22"" Solo es Valido para TV pequeñas o pantallas de PC pequeñas ya que por la altura no da suficiente como para poderlo utilizar se queda corto.",electronics,negative,0.8064407706260681
2026-08-02,"No les da la gana de hacerme la factura, no sé siquiera si eso es legal. Les he mandado un mensaje y ni caso.",home,negative,0.9905925393104552
2026-07-31,"Original lámpara decorativa para poner en el vestíbulo (en mi caso), y que llama la atención a quien la ve. No trae pilas AA para que ilumine",home,positive,0.8095424771308899
2026-09-12,"Envío bastante rápido, pero servicio pésimo, el paquete llegó con un golpe en un lado, al abrirlo pude comprobar que el golpe daño y rasgó la tela de la base.",furniture,negative,0.9366050958633424
2026-07-19,Fácil colocación aunque no muy resistente,home_improvement,neutral,0.6208863258361816
2026-08-10,"Compré este ventilador para sobrevivir el verano en Barcelona y me gustó bastante. Tiene tres velocidades que funcionan muy bien y la opción de girar (ligeramente ruidosa, pero un ruido tolerable incluso para dormir). La potencia es suficiente para una habitación mediana. Lo recomiendo.",kitchen,positive,0.9131227731704712
2026-06-01,Se lo regalamos a mi hija cuando cumplio los 4 años. Un acierto. Las canciones son las de la pelicula respetando los dialogos puntuales. Le encanto. Lo recomiendo.,other,positive,0.9839189648628236
2026-09-04,El collar me ha encantado lo que no me ha gustado es que puse otra dirección para que lo entregaran y hubo un lío que me costó solucionar para encontrarlo,jewelry,neutral,0.5530707240104675
2026-06-13,"No va de 40 a 1000. solo tiene un aumento de 40 y uno de 500. Casi aumenta mejor la cámara del mòbil con el zoom, la calidad es normalita, pero podria ser mejor. Creo que la relación calidad - precio, es baja y el software añadido deja mucho que desear ... Es todo plastico, vamos que si lo fuerzas un poco se rompe.",electronics,negative,0.5360275506973267
2026-09-02,Algo cortos para mi gusto. Para las papillas quedan algo justos de tamaño. Mi niño tiene mucho reflujo y si lo que saca es muy liquido el babero no llega a empapar y le resvala hasta el pantalon. Precio muy bueno y normalitos de calidad.,baby_product,neutral,0.8306373953819275
2026-08-26,"El móvil es muy fluido, y saca muy lindas fotos, por lástima la batería no dura tanto como esperaba, tenía un movil que me había salido 230 euros hace 5 años y la batería duraba mucho más al principio, esta la cargué a más de 90% hoy a la mañana y ahora llegando a casa a cenar está en 30%, temo por lo que vaya a durar de aquí a unos años. Para otra vez me pruebo otra marca.",wireless,neutral,0.6867240071296692
2026-07-21,Que es lo que yo es peraba gracias,home,positive,0.8440011143684387
2026-07-26,"Se pega bien, es fácil su instalación y se puede pintar.",home_improvement,positive,0.8643494248390198
2026-08-22,Muy bueno pero el tubo de la base del árbol estaba doblada . . . . . . . .,home,neutral,0.5609960556030273
2026-08-01,"Calidad precio es buena , nos gusta el café expreso y estamos bastante contentos",kitchen,positive,0.936514139175415
2026-07-02,Realmente no he notado ningún cambio ni de más volumen ni de crecer el cabello más rápido. No repetiré pues para mí un tongo...,drugstore,negative,0.913466453552246
2026-06-30,"Los cascos son cómodos pero al conectarlo a la TV se entrecortada el sonido, además de no ser claro, tenía un ruido blanco de fondo. Los devolví.",wireless,negative,0.9163621068000792
2026-06-29,"No es lo que esperaba, pensaba usarlo como luz nocturna, quitamiedos pero las luces cambian de color demasiado rápido y no son luces suaves. Sirven más de decoración o para una fiesta. La calidad del plástico no es muy buena pero por su precio tampoco se puede pedir más.",home,negative,0.658153772354126
2026-07-19,Está bien pero me parece demasiado caro para lo que es. Hay termos más baratos q cumplen la misma función. Imagino que será x la marca y x el diseño. A veces tras lavarlo persiste el olor a comida. En las fotos parece más grande de lo que es,baby_product,neutral,0.7076289057731628
2026-07-15,"Son algo estrechos, no abarcan todo el bolsillo pero son muy prácticos y hacen a la perfección su función",office_product,neutral,0.5601381659507751
2026-09-01,"Funda barata con medidas como las esperadas, la pega es que el cordon inferior de la funda que se supone que sirve para ajustar a las patas de la mesa es de dificil sujección",furniture,neutral,0.8014940023422241
2026-06-30,He probado muchos productos...este es el más ordinario. Una crema normal y corriente con un simple efecto hidratante y NADA MÁS!,beauty,negative,0.8926507830619812
2026-06-16,Está bien ( y el precio mejor). Es de plástico por lo que no parece muy resistente pero por ahora no se ha roto. Cumple su trabajo y me permite escribir con tiza sin mancharme las manos ( y la ropa). Sería perfecto si tuviera un sistema para empujar las tizas pero tampoco es algo que sea tan necesario realmente.,office_product,positive,0.509599506855011
2026-07-10,"No sé, no me ha convencido",drugstore,negative,0.80750572681427
2026-06-19,"No se puede usar el edge, se pega a la pantalla y se ven manchas como de agua, por lo demás bien",wireless,negative,0.5589998960494995
2026-06-18,"Para el iphone 6 si sirve, pero para el 8 conecta, pero las llamadas y notificaciones no llegan.",wireless,negative,0.8480321764945984
2026-06-01,"Resulta que al recibir la tienda tenía un soporte de una pata roto, debido seguramente al transporte. Desearía que me cambiaran la tienda por otra o que enviaran un soporte nuevo. Envio foto. Gracias.",sports,negative,0.6709554195404053
2026-08-17,Para que sirve el último botón? Al pulsarlo solo enciende una luz,home,negative,0.5124250054359436
2026-07-17,"El producto que he pedido no tiene nada que ver con lo que me ha llegado. Las medidas que ponen en la descripción son unas y la agenda que me ha llegado son otras. Y como me urge, ahora a tragar y quedármela",office_product,negative,0.9163461923599244
2026-08-05,"con el precio muy ajustado, buena relación calidad precio, cómoda de transportar y de poco volumen y peso, perfecta para excursiones",sports,positive,0.8819150328636169
2026-08-31,En la foto parecían dorados y son de un amarillo bastante feo,home,negative,0.8539748787879944
2026-09-02,"No sé, no termino de apañarme con la correa",pet_products,neutral,0.7621877789497375
2026-07-08,La calidad de sonido no es muy buena y parece depender del aparato al que lo conectes. Suena razonablemente bien al conectarlo al móvil (aunque rara vez será eso necesario) y bastante mal al intentar grabar o conversar via pc/portátil (el sonido era robótico y entrecortado). No lo recomiento. Los hay mejores por sólo 10 euros más.,pc,negative,0.9715284705162048
2026-07-21,Seca perfectamente y limpia muy bien. La base con las ruedas no está muy logrado y el cubo se ve bastante frágil. La mopa es lo mejor. Le doy 3 estrellas porque me parece muy caro.,home,neutral,0.9850531220436096
2026-08-02,"El libro está bien, tiene un tamaño adecuado y es económico. No me gustan los excesivos márgenes y que no respete los artículos entre páginas.",book,neutral,0.7527136206626892
2026-06-04,"llegan tres y la relaccion calidad precio esta muy bien, aunq se mancha mucho y una nada mas ponerla se me ha picado un poquito, no se si mala suerte",wireless,neutral,0.5217164158821106
2026-06-01,Me tenía que haber llegado el día 23 de noviembre y hoy 4 de diciembre aun no me ha llegado ni nadie sabe nada,automotive,negative,0.9917077422142028
2026-06-08,Ya es la segunda que tengo,kitchen,positive,0.9113129377365112
2026-06-29,Llegó con algunas piezas manchadas como si estuvieran utilizadas se salen las barras poca solidez y poca calidad menos que en la foto,home,negative,0.8232139945030212
2026-07-25,mas grande y ancha de lo que pensaba. No me deja cargar bien el móvil porque encaja mal la clavija,wireless,negative,0.7811048626899719
2026-09-11,No es muy reflectante pero cumple al 70%,automotive,neutral,0.7823302149772644
2026-06-03,"Este cristal templado no es para este modelo de movil, alomejor para el lite, pero esta claro que para el normal se le queda pequeño .",wireless,negative,0.5358036756515503
2026-07-02,Las dos piscinas que compré se han roto igual. No han durado ni un mes. Muy mala calidad.,pet_products,negative,0.993063986301422
2026-06-10,Luz flojita pero bien,home,neutral,0.6145167946815491
2026-08-13,"No llego nunca, y al día siguiente de llegarme el correo de que había sido devuelto y sin explicar porque lo devolvieron Le subieron el precio 20 euros....",home,negative,0.9951866269111632
2026-08-22,"Estable, cumple. El problema esa base, se unen dos partes mediante un sujetador en medio. se suele desmontar con facilidad si se levanta. Esperaba más.",toy,neutral,0.8207697868347168
2026-09-18,"lo compre porque la compra era benéfica, todavía no lo he escuchado",other,negative,0.9402506351470948
2026-07-04,Lo pedí en plata y me llego en dorado,jewelry,negative,0.5768038034439087
2026-09-05,"Por lo que vale se podría decir que es aceptable, aunque creo que por el mismo coste podría ser mejorable. Hacer instrucciones de uso que sirvan no supondría sobrecoste por ejemplo. Marcar las maderas para identificarlas mejor, los tornillos, facilitaría el montaje. Lo uso para dos gallinas, creo se hace pequeño si no las dejas salir cada día a estirar las piernas. Además no sé cómo hacen para entrar por la puerta con lo estrecha que es....",pet_products,neutral,0.8700461983680725
2026-08-26,"Por el precio este producto no le puedes pedir mucho. La forma, el molde, el esculpido está bastante bien, tiene sus defectos, pero de nuevo por el precio es mejor de lo que me podía esperar. Mi problema viene con la pintura que le han puesto encima, que parece que está manchado. Tiene ""detalles"" en negro que quedan fatal, porque no está repartido de una forma uniforme o intencionada, esto se bañó en pintura negra y se limpió un poco por encima para que no quede entero negro, y se nota mucho. He estado horas lijando cuidadosamente para poder quitarle toda la pintura negra y queda infinitamente mejor.",jewelry,neutral,0.6619709134101868
2026-07-25,Lo compre para uso personal en casa y ha cumplido con su función. Tanto a nivel de impresión como de escaneo.,pc,positive,0.7911797165870667
2026-08-31,"En la descripción no indicaba que es de 2 pines y yo necesitaba 4 pines. Tienes que hacerte cargo de la devolución, y como el envío certificado cuesta más que el producto lo devolví por correo ordinario. Al no haber seguimiento del envío, el vendedor dice no haberlo recibido y por tanto he perdido el producto más los portes de devolución al no poder demostrarlo. Desastre total!",home,negative,0.98880136013031
